"sentence_id","token_id","class","before","after"
3056,0,"PLAIN","The","The"
3056,1,"PLAIN","Palani","Palani"
3056,2,"PLAIN","Murugan","Murugan"
3056,3,"PLAIN","Temple","Temple"
3056,4,"PLAIN","dedicated","dedicated"
3056,5,"PLAIN","to","to"
3056,6,"PLAIN","Hindu","Hindu"
3056,7,"PLAIN","war","war"
3056,8,"PLAIN","God","God"
3056,9,"PLAIN","Kartikeya","Kartikeya"
3056,10,"PLAIN","is","is"
3056,11,"PLAIN","situated","situated"
3056,12,"PLAIN","on","on"
3056,13,"PLAIN","a","a"
3056,14,"PLAIN","hill","hill"
3056,15,"PLAIN","overlooking","overlooking"
3056,16,"PLAIN","the","the"
3056,17,"PLAIN","town","town"
3056,18,"PUNCT",".","."
3057,0,"PLAIN","Chester","Chester"
3057,1,"PUNCT",",",","
3057,2,"PLAIN","Nick","Nick"
3057,3,"PUNCT","(","("
3057,4,"DATE","21 June 2013","the twenty first of june twenty thirteen"
3057,5,"PUNCT",")",")"
3057,6,"PUNCT",".","."
3058,0,"PLAIN","Retrieved","Retrieved"
3058,1,"DATE","10 July 2011","the tenth of july twenty eleven"
3058,2,"PUNCT",".","."
3059,0,"PLAIN","Drymusa","Drymusa"
3059,1,"PLAIN","is","is"
3059,2,"PLAIN","a","a"
3059,3,"PLAIN","genus","genus"
3059,4,"PLAIN","of","of"
3059,5,"PLAIN","spiders","spiders"
3059,6,"PLAIN","placed","placed"
3059,7,"PLAIN","in","in"
3059,8,"PLAIN","its","its"
3059,9,"PLAIN","own","own"
3059,10,"PLAIN","family","family"
3059,11,"PLAIN","Drymusidae","Drymusidae"
3059,12,"PUNCT",".","."
3060,0,"PLAIN","Wetlands","Wetlands"
3060,1,"PLAIN","Program","Program"
3060,2,"PLAIN","Fact","Fact"
3060,3,"PLAIN","Sheet","Sheet"
3060,4,"PLAIN","no","no"
3061,0,"PLAIN","The","The"
3061,1,"PLAIN","main","main"
3061,2,"PLAIN","demand","demand"
3061,3,"PLAIN","was","was"
3061,4,"PLAIN","free","free"
3061,5,"PLAIN","agency","agency"
3061,6,"PLAIN","for","for"
3061,7,"PLAIN","all","all"
3061,8,"PLAIN","players","players"
3061,9,"PLAIN","with","with"
3061,10,"PLAIN","at","at"
3061,11,"PLAIN","least","least"
3061,12,"PLAIN","four","four"
3061,13,"PLAIN","years","years"
3061,14,"PLAIN","of","of"
3061,15,"PLAIN","service","service"
3061,16,"PUNCT",".","."
3062,0,"PLAIN","Garigal","Garigal"
3062,1,"PLAIN","National","National"
3062,2,"PLAIN","Park","Park"
3062,3,"PUNCT",",",","
3062,4,"PLAIN","Sydney","Sydney"
3062,5,"PUNCT",".","."
3063,0,"PLAIN","Sound","Sound"
3063,1,"PLAIN","of","of"
3063,2,"PLAIN","the","the"
3063,3,"PLAIN","Beast","Beast"
3063,4,"PUNCT",":",":"
3063,5,"PLAIN","The","The"
3063,6,"PLAIN","Complete","Complete"
3063,7,"PLAIN","Headbanging","Headbanging"
3063,8,"PLAIN","History","History"
3063,9,"PLAIN","of","of"
3063,10,"PLAIN","Heavy","Heavy"
3063,11,"PLAIN","Metal","Metal"
3063,12,"PUNCT",".","."
3064,0,"PUNCT","""",""""
3064,1,"PLAIN","India","India"
3064,2,"PLAIN","sets","sets"
3064,3,"MONEY","$1","one dollar"
3064,4,"PLAIN","per","per"
3064,5,"PLAIN","mt","mount"
3064,6,"PLAIN","clean","clean"
3064,7,"PLAIN","coal","coal"
3064,8,"PLAIN","tax","tax"
3064,9,"PLAIN","for","for"
3064,10,"PLAIN","domestic","domestic"
3064,11,"PLAIN","producers","producers"
3064,12,"PUNCT","/","/"
3064,13,"PLAIN","importers","importers"
3064,14,"PUNCT",".","."
3065,0,"PLAIN","In","In"
3065,1,"PLAIN","it","it"
3065,2,"PLAIN","he","he"
3065,3,"PLAIN","tried","tried"
3065,4,"PUNCT","""",""""
3065,5,"PLAIN","to","to"
3065,6,"PLAIN","succeed","succeed"
3065,7,"PLAIN","where","where"
3065,8,"PLAIN","Descartes","Descartes"
3065,9,"PLAIN","failed","failed"
3065,10,"PUNCT","""",""""
3065,11,"PUNCT",",",","
3065,12,"PLAIN","and","and"
3065,13,"PLAIN","show","show"
3065,14,"PLAIN","how","how"
3065,15,"PLAIN","science","science"
3065,16,"PLAIN","could","could"
3065,17,"PLAIN","survive","survive"
3065,18,"PLAIN","in","in"
3065,19,"PLAIN","the","the"
3065,20,"PLAIN","face","face"
3065,21,"PLAIN","of","of"
3065,22,"PLAIN","scepticism","scepticism"
3065,23,"PUNCT",".","."
3066,0,"PLAIN","Harry","Harry"
3066,1,"LETTERS","C.","c"
3066,2,"PLAIN","Torno","Torno"
3066,3,"PUNCT",",",","
3066,4,"PLAIN","Jiri","Jiri"
3066,5,"PLAIN","Marsalek","Marsalek"
3066,6,"PUNCT",",",","
3066,7,"PLAIN","Michel","Michel"
3066,8,"PLAIN","Desbordes","Desbordes"
3066,9,"PUNCT",",",","
3066,10,"PLAIN","ed","ed"
3066,11,"PUNCT",".","."
3067,0,"PLAIN","Complexity","Complexity"
3067,1,"PLAIN","science","science"
3067,2,"PLAIN","attempts","attempts"
3067,3,"PLAIN","to","to"
3067,4,"PLAIN","understand","understand"
3067,5,"PLAIN","the","the"
3067,6,"PLAIN","nature","nature"
3067,7,"PLAIN","of","of"
3067,8,"PLAIN","complex","complex"
3067,9,"PLAIN","systems","systems"
3067,10,"PUNCT",".","."
3068,0,"PLAIN","Mootwingee","Mootwingee"
3068,1,"PLAIN","Aboriginal","Aboriginal"
3068,2,"PLAIN","Site","Site"
3068,3,"PUNCT",",",","
3068,4,"PLAIN","western","western"
3068,5,"PLAIN","New","New"
3068,6,"PLAIN","South","South"
3068,7,"PLAIN","Wales","Wales"
3068,8,"PUNCT",".","."
3069,0,"PLAIN","Philip","Philip"
3069,1,"PLAIN","recognized","recognized"
3069,2,"PLAIN","Arthur's","Arthur's"
3069,3,"PLAIN","right","right"
3069,4,"PLAIN","to","to"
3069,5,"PLAIN","Anjou","Anjou"
3069,6,"PUNCT",",",","
3069,7,"PLAIN","Maine","Maine"
3069,8,"PUNCT",",",","
3069,9,"PLAIN","and","and"
3069,10,"PLAIN","Poitou","Poitou"
3069,11,"PUNCT",".","."
3070,0,"PLAIN","Pupils","Pupils"
3070,1,"PLAIN","enter","enter"
3070,2,"PLAIN","Fairlands","Fairlands"
3070,3,"PLAIN","from","from"
3070,4,"PLAIN","first","first"
3070,5,"PLAIN","schools","schools"
3070,6,"PLAIN","in","in"
3070,7,"PLAIN","Cheddar","Cheddar"
3070,8,"PLAIN","and","and"
3070,9,"PLAIN","the","the"
3070,10,"PLAIN","nearby","nearby"
3070,11,"PLAIN","villages","villages"
3070,12,"PLAIN","of","of"
3070,13,"PLAIN","Draycott","Draycott"
3070,14,"PUNCT",",",","
3070,15,"PLAIN","Shipham","Shipham"
3070,16,"PLAIN","and","and"
3070,17,"PLAIN","Axbridge","Axbridge"
3070,18,"PUNCT",".","."
3071,0,"PLAIN","General","General"
3071,1,"PLAIN","Georges","Georges"
3071,2,"PLAIN","PinardFrench","PinardFrench"
3071,3,"PLAIN","general","general"
3071,4,"PUNCT",",",","
3071,5,"PLAIN","Anglophile","Anglophile"
3071,6,"PLAIN","due","due"
3071,7,"PLAIN","to","to"
3071,8,"PLAIN","horse","horse"
3071,9,"PLAIN","racing","racing"
3071,10,"PUNCT",",",","
3071,11,"PLAIN","defeatist","defeatist"
3071,12,"PLAIN","after","after"
3071,13,"PLAIN","his","his"
3071,14,"PLAIN","escape","escape"
3071,15,"PLAIN","to","to"
3071,16,"PLAIN","London","London"
3071,17,"PUNCT",".","."
3072,0,"PLAIN","Tomentella","Tomentella"
3072,1,"PUNCT",",",","
3072,2,"PLAIN","meaning","meaning"
3072,3,"PUNCT","'","'"
3072,4,"PLAIN","somewhat","somewhat"
3072,5,"PLAIN","hairy","hairy"
3072,6,"PUNCT","'","'"
3072,7,"PUNCT",",",","
3072,8,"PLAIN","a","a"
3072,9,"PLAIN","diminutive","diminutive"
3072,10,"PLAIN","from","from"
3072,11,"PLAIN","tomentum","tomentum"
3072,12,"PUNCT",".","."
3073,0,"PLAIN","Topological","Topological"
3073,1,"PLAIN","group","group"
3073,2,"PUNCT",":",":"
3073,3,"PLAIN","a","a"
3073,4,"PLAIN","group","group"
3073,5,"PLAIN","with","with"
3073,6,"PLAIN","a","a"
3073,7,"PLAIN","topology","topology"
3073,8,"PLAIN","compatible","compatible"
3073,9,"PLAIN","with","with"
3073,10,"PLAIN","the","the"
3073,11,"PLAIN","group","group"
3073,12,"PLAIN","operation","operation"
3073,13,"PUNCT",".","."
3074,0,"PUNCT","""",""""
3074,1,"PLAIN","Opalesque","Opalesque"
3074,2,"PLAIN","Exclusive","Exclusive"
3074,3,"PUNCT",":",":"
3074,4,"PLAIN","The","The"
3074,5,"PLAIN","reshaping","reshaping"
3074,6,"PLAIN","of","of"
3074,7,"PLAIN","the","the"
3074,8,"PLAIN","prime","prime"
3074,9,"PLAIN","brokerage","brokerage"
3074,10,"PLAIN","industry","industry"
3074,11,"PUNCT","""",""""
3074,12,"PUNCT",".","."
3075,0,"PLAIN","USAR","USAR"
3075,1,"PLAIN","task","task"
3075,2,"PLAIN","forces","forces"
3075,3,"PLAIN","are","are"
3075,4,"PLAIN","often","often"
3075,5,"PLAIN","categorized","categorized"
3075,6,"PLAIN","for","for"
3075,7,"PLAIN","standardization","standardization"
3075,8,"PUNCT",".","."
3076,0,"PLAIN","Barbara","Barbara"
3076,1,"PLAIN","Zuck","Zuck"
3076,2,"PUNCT","(","("
3076,3,"DATE","2007-01-21","the twenty first of january two thousand seven"
3076,4,"PUNCT",")",")"
3076,5,"PUNCT",".","."
3077,0,"PLAIN","In","In"
3077,1,"PLAIN","an","an"
3077,2,"PLAIN","integral","integral"
3077,3,"PLAIN","domain","domain"
3077,4,"PUNCT",",",","
3077,5,"PLAIN","every","every"
3077,6,"PLAIN","prime","prime"
3077,7,"PLAIN","is","is"
3077,8,"PLAIN","irreducible","irreducible"
3077,9,"PLAIN","but","but"
3077,10,"PLAIN","the","the"
3077,11,"PLAIN","converse","converse"
3077,12,"PLAIN","is","is"
3077,13,"PLAIN","not","not"
3077,14,"PLAIN","true","true"
3077,15,"PLAIN","in","in"
3077,16,"PLAIN","general","general"
3077,17,"PUNCT",".","."
3078,0,"PLAIN","The","The"
3078,1,"PLAIN","espagnolette","espagnolette"
3078,2,"PLAIN","is","is"
3078,3,"PLAIN","either","either"
3078,4,"PLAIN","simply","simply"
3078,5,"PLAIN","four","four"
3078,6,"PLAIN","Aces","Aces"
3078,7,"PUNCT",",",","
3078,8,"PLAIN","or","or"
3078,9,"PLAIN","three","three"
3078,10,"PLAIN","Aces","Aces"
3078,11,"PLAIN","and","and"
3078,12,"PLAIN","one","one"
3078,13,"PLAIN","quinola","quinola"
3078,14,"PUNCT",",",","
3078,15,"PLAIN","or","or"
3078,16,"PLAIN","two","two"
3078,17,"PLAIN","Aces","Aces"
3078,18,"PLAIN","and","and"
3078,19,"PLAIN","two","two"
3078,20,"PLAIN","quinolas","quinolas"
3078,21,"PUNCT",".","."
3079,0,"PLAIN","Identities","Identities"
3079,1,"PLAIN","contain","contain"
3079,2,"PLAIN","no","no"
3079,3,"PLAIN","connectives","connectives"
3079,4,"PUNCT",",",","
3079,5,"PLAIN","existentially","existentially"
3079,6,"PLAIN","quantified","quantified"
3079,7,"PLAIN","variables","variables"
3079,8,"PUNCT",",",","
3079,9,"PLAIN","or","or"
3079,10,"PLAIN","relations","relations"
3079,11,"PLAIN","of","of"
3079,12,"PLAIN","any","any"
3079,13,"PLAIN","kind","kind"
3079,14,"PLAIN","other","other"
3079,15,"PLAIN","than","than"
3079,16,"PLAIN","the","the"
3079,17,"PLAIN","allowed","allowed"
3079,18,"PLAIN","operations","operations"
3079,19,"PUNCT",".","."
3080,0,"PLAIN","Natural","Natural"
3080,1,"PLAIN","History","History"
3080,2,"PLAIN","Museum","Museum"
3080,3,"PLAIN","Bern","Bern"
3080,4,"PUNCT",".","."
3081,0,"PLAIN","Techniques","Techniques"
3081,1,"PLAIN","for","for"
3081,2,"PLAIN","searching","searching"
3081,3,"PLAIN","for","for"
3081,4,"PLAIN","potential","potential"
3081,5,"PLAIN","victims","victims"
3081,6,"PLAIN","are","are"
3081,7,"PLAIN","based","based"
3081,8,"PLAIN","on","on"
3081,9,"PLAIN","identifying","identifying"
3081,10,"PLAIN","possible","possible"
3081,11,"PLAIN","locations","locations"
3081,12,"PLAIN","of","of"
3081,13,"PLAIN","victims","victims"
3081,14,"PUNCT",",",","
3081,15,"PLAIN","or","or"
3081,16,"PLAIN","areas","areas"
3081,17,"PLAIN","of","of"
3081,18,"PLAIN","entrapment","entrapment"
3081,19,"PUNCT",".","."
3082,0,"PLAIN","Retrieved","Retrieved"
3082,1,"DATE","23 January 2011","the twenty third of january twenty eleven"
3082,2,"PUNCT",".","."
3083,0,"PLAIN","Retrieved","Retrieved"
3083,1,"DATE","October 11, 2008","october eleventh two thousand eight"
3083,2,"PUNCT",".","."
3084,0,"PLAIN","McLintock","McLintock"
3084,1,"PUNCT",",",","
3084,2,"LETTERS","A. H.","a h"
3084,3,"PUNCT","(","("
3084,4,"DATE","1966","nineteen sixty six"
3084,5,"PUNCT",")",")"
3084,6,"PUNCT",".","."
3085,0,"PLAIN","The","The"
3085,1,"PLAIN","Vatican","Vatican"
3085,2,"PLAIN","estimates","estimates"
3085,3,"PLAIN","the","the"
3085,4,"PLAIN","number","number"
3085,5,"PLAIN","of","of"
3085,6,"PLAIN","Vietnamese","Vietnamese"
3085,7,"PLAIN","martyrs","martyrs"
3085,8,"PLAIN","at","at"
3085,9,"PLAIN","between","between"
3085,10,"CARDINAL","130,000","one hundred thirty thousand"
3085,11,"PLAIN","and","and"
3085,12,"CARDINAL","300,000","three hundred thousand"
3085,13,"PUNCT",".","."
3086,0,"PLAIN","The","The"
3086,1,"PLAIN","number","number"
3086,2,"PLAIN","of","of"
3086,3,"PLAIN","live","live"
3086,4,"PLAIN","victims","victims"
3086,5,"PLAIN","removed","removed"
3086,6,"PLAIN","is","is"
3086,7,"PLAIN","written","written"
3086,8,"PLAIN","to","to"
3086,9,"PLAIN","the","the"
3086,10,"PLAIN","left","left"
3086,11,"PLAIN","of","of"
3086,12,"PLAIN","the","the"
3086,13,"PLAIN","square","square"
3086,14,"PUNCT",".","."
3087,0,"PLAIN","Awalt","Awalt"
3087,1,"PLAIN","caught","caught"
3087,2,"PLAIN","nine","nine"
3087,3,"PLAIN","passes","passes"
3087,4,"PLAIN","for","for"
3087,5,"CARDINAL","124","one hundred twenty four"
3087,6,"PLAIN","yards","yards"
3087,7,"PUNCT",",",","
3087,8,"PLAIN","while","while"
3087,9,"PLAIN","Smith","Smith"
3087,10,"PLAIN","caught","caught"
3087,11,"PLAIN","eight","eight"
3087,12,"PLAIN","passes","passes"
3087,13,"PLAIN","for","for"
3087,14,"CARDINAL","96","ninety six"
3087,15,"PLAIN","yards","yards"
3087,16,"PUNCT",".","."
3088,0,"PLAIN","Avaiki","Avaiki"
3088,1,"PLAIN","is","is"
3088,2,"PLAIN","one","one"
3088,3,"PLAIN","of","of"
3088,4,"PLAIN","the","the"
3088,5,"PLAIN","many","many"
3088,6,"PLAIN","names","names"
3088,7,"PLAIN","by","by"
3088,8,"PLAIN","which","which"
3088,9,"PLAIN","the","the"
3088,10,"PLAIN","peoples","peoples"
3088,11,"PLAIN","of","of"
3088,12,"PLAIN","Polynesia","Polynesia"
3088,13,"PLAIN","refer","refer"
3088,14,"PLAIN","to","to"
3088,15,"PLAIN","their","their"
3088,16,"PLAIN","ancestral","ancestral"
3088,17,"PLAIN","and","and"
3088,18,"PLAIN","spiritual","spiritual"
3088,19,"PLAIN","homelands","homelands"
3088,20,"PUNCT",".","."
3089,0,"PLAIN","Retrieved","Retrieved"
3089,1,"DATE","28 June 2013","the twenty eighth of june twenty thirteen"
3089,2,"PUNCT",".","."
3090,0,"PLAIN","Mary","Mary"
3090,1,"PLAIN","Madden","Madden"
3090,2,"PUNCT",",",","
3090,3,"PLAIN","Research","Research"
3090,4,"PLAIN","Specialist","Specialist"
3090,5,"PUNCT",",",","
3090,6,"PLAIN","Amanda","Amanda"
3090,7,"PLAIN","Lenhart","Lenhart"
3090,8,"PUNCT",",",","
3090,9,"PLAIN","Senior","Senior"
3090,10,"PLAIN","Research","Research"
3090,11,"PLAIN","Specialist","Specialist"
3090,12,"PUNCT","(","("
3090,13,"DATE","September 2005","september two thousand five"
3090,14,"PUNCT",")",")"
3090,15,"PUNCT",".","."
3091,0,"PLAIN","Retrieved","Retrieved"
3091,1,"DATE","February 20, 2015","february twentieth twenty fifteen"
3091,2,"PUNCT",".","."
3092,0,"PLAIN","If","If"
3092,1,"PLAIN","any","any"
3092,2,"PLAIN","person","person"
3092,3,"PLAIN","takes","takes"
3092,4,"PLAIN","his","his"
3092,5,"PLAIN","card","card"
3092,6,"PLAIN","without","without"
3092,7,"PLAIN","having","having"
3092,8,"PLAIN","put","put"
3092,9,"PLAIN","out","out"
3092,10,"PLAIN","to","to"
3092,11,"PLAIN","the","the"
3092,12,"PLAIN","discard","discard"
3092,13,"PUNCT",",",","
3092,14,"PLAIN","the","the"
3092,15,"PLAIN","deal","deal"
3092,16,"PLAIN","is","is"
3092,17,"PLAIN","void","void"
3092,18,"PUNCT",".","."
3093,0,"PLAIN","Retrieved","Retrieved"
3093,1,"DATE","28 February 2014","the twenty eighth of february twenty fourteen"
3093,2,"PUNCT",".","."
3094,0,"PLAIN","Moreover","Moreover"
3094,1,"PUNCT",",",","
3094,2,"PLAIN","research","research"
3094,3,"PLAIN","revealed","revealed"
3094,4,"PLAIN","that","that"
3094,5,"PLAIN","there","there"
3094,6,"PLAIN","was","was"
3094,7,"PLAIN","a","a"
3094,8,"PLAIN","lack","lack"
3094,9,"PLAIN","of","of"
3094,10,"PLAIN","knowledge","knowledge"
3094,11,"PLAIN","among","among"
3094,12,"PLAIN","hospital","hospital"
3094,13,"PLAIN","staff","staff"
3094,14,"PUNCT",".","."
3095,0,"PLAIN","The","The"
3095,1,"PLAIN","Marshall","Marshall"
3095,2,"PLAIN","Pass","Pass"
3095,3,"PLAIN","began","began"
3095,4,"PLAIN","as","as"
3095,5,"PLAIN","a","a"
3095,6,"PLAIN","project","project"
3095,7,"PLAIN","of","of"
3095,8,"PLAIN","Duncan","Duncan"
3095,9,"PLAIN","Arsenault's","Arsenault's"
3095,10,"PLAIN","in","in"
3095,11,"PLAIN","the","the"
3095,12,"PLAIN","Winter","Winter"
3095,13,"PLAIN","of","of"
3095,14,"DATE","2012","twenty twelve"
3095,15,"PUNCT",".","."
3096,0,"PLAIN","Converts","Converts"
3096,1,"PLAIN","began","began"
3096,2,"PLAIN","to","to"
3096,3,"PLAIN","be","be"
3096,4,"PLAIN","harassed","harassed"
3096,5,"PLAIN","without","without"
3096,6,"PLAIN","official","official"
3096,7,"PLAIN","edicts","edicts"
3096,8,"PLAIN","in","in"
3096,9,"PLAIN","the","the"
3096,10,"PLAIN","late","late"
3096,11,"DATE","1820s","eighteen twenties"
3096,12,"PUNCT",",",","
3096,13,"PLAIN","by","by"
3096,14,"PLAIN","local","local"
3096,15,"PLAIN","governments","governments"
3096,16,"PUNCT",".","."
3097,0,"PLAIN","Retrieved","Retrieved"
3097,1,"DATE","13 August 2010","the thirteenth of august twenty ten"
3097,2,"PUNCT",".","."
3098,0,"PLAIN","Age","Age"
3098,1,"PLAIN","bands","bands"
3098,2,"PLAIN","broken","broken"
3098,3,"PLAIN","down","down"
3098,4,"PLAIN","by","by"
3098,5,"PLAIN","place","place"
3098,6,"PLAIN","of","of"
3098,7,"PLAIN","birth","birth"
3098,8,"PLAIN","in","in"
3098,9,"PLAIN","the","the"
3098,10,"DATE","2011","twenty eleven"
3098,11,"PLAIN","census","census"
3098,12,"PUNCT",".","."
3099,0,"PLAIN","Dictionary","Dictionary"
3099,1,"PLAIN","of","of"
3099,2,"PLAIN","New","New"
3099,3,"PLAIN","Zealand","Zealand"
3099,4,"PLAIN","Biography","Biography"
3099,5,"PUNCT",".","."
3100,0,"PLAIN","After","After"
3100,1,"PLAIN","further","further"
3100,2,"PLAIN","such","such"
3100,3,"PLAIN","adventures","adventures"
3100,4,"PUNCT",",",","
3100,5,"PLAIN","Aghiuta","Aghiuta"
3100,6,"PLAIN","Ianulea","Ianulea"
3100,7,"PLAIN","claims","claims"
3100,8,"PUNCT",",",","
3100,9,"PLAIN","he","he"
3100,10,"PLAIN","had","had"
3100,11,"PLAIN","been","been"
3100,12,"PLAIN","able","able"
3100,13,"PLAIN","to","to"
3100,14,"PLAIN","amass","amass"
3100,15,"PLAIN","a","a"
3100,16,"PLAIN","fortune","fortune"
3100,17,"PLAIN","and","and"
3100,18,"PLAIN","settle","settle"
3100,19,"PLAIN","in","in"
3100,20,"PLAIN","a","a"
3100,21,"PLAIN","peaceful","peaceful"
3100,22,"PLAIN","country","country"
3100,23,"PUNCT",".","."
3101,0,"PUNCT","""",""""
3101,1,"PLAIN","Performance","Performance"
3101,2,"PLAIN","evaluation","evaluation"
3101,3,"PLAIN","of","of"
3101,4,"PLAIN","a","a"
3101,5,"PLAIN","hybrid","hybrid"
3101,6,"PLAIN","linear","linear"
3101,7,"PLAIN","ion","ion"
3101,8,"PLAIN","trap","trap"
3101,9,"PUNCT","/","/"
3101,10,"PLAIN","orbitrap","orbitrap"
3101,11,"PLAIN","mass","mass"
3101,12,"PLAIN","spectrometer","spectrometer"
3101,13,"PUNCT","""",""""
3101,14,"PUNCT",".","."
3102,0,"PUNCT","""",""""
3102,1,"PLAIN","Paul","Paul"
3102,2,"PLAIN","Watson","Watson"
3102,3,"PLAIN","football","football"
3102,4,"PLAIN","stats","stats"
3102,5,"PUNCT","""",""""
3102,6,"PUNCT",".","."
3103,0,"PLAIN","By","By"
3103,1,"PLAIN","the","the"
3103,2,"PLAIN","time","time"
3103,3,"PLAIN","of","of"
3103,4,"PLAIN","Harivarma","Harivarma"
3103,5,"PLAIN","in","in"
3103,6,"CARDINAL","390","three hundred ninety"
3103,7,"PUNCT",",",","
3103,8,"PLAIN","the","the"
3103,9,"PLAIN","Gangas","Gangas"
3103,10,"PLAIN","had","had"
3103,11,"PLAIN","consolidated","consolidated"
3103,12,"PLAIN","their","their"
3103,13,"PLAIN","kingdom","kingdom"
3103,14,"PLAIN","with","with"
3103,15,"PLAIN","Talakad","Talakad"
3103,16,"PLAIN","as","as"
3103,17,"PLAIN","their","their"
3103,18,"PLAIN","capital","capital"
3103,19,"PUNCT",".","."
3104,0,"PLAIN","The","The"
3104,1,"PLAIN","recording","recording"
3104,2,"PLAIN","was","was"
3104,3,"PLAIN","one","one"
3104,4,"PLAIN","of","of"
3104,5,"PLAIN","the","the"
3104,6,"PLAIN","first","first"
3104,7,"PLAIN","rap","rap"
3104,8,"PLAIN","metal","metal"
3104,9,"PLAIN","songs","songs"
3104,10,"PUNCT",".","."
3105,0,"PLAIN","Illustrated","Illustrated"
3105,1,"PLAIN","by","by"
3105,2,"PLAIN","charts","charts"
3105,3,"PUNCT",",",","
3105,4,"PLAIN","and","and"
3105,5,"PLAIN","other","other"
3105,6,"PLAIN","copper","copper"
3105,7,"PLAIN","plates","plates"
3105,8,"PUNCT",".","."
3106,0,"PLAIN","Religions","Religions"
3106,1,"PLAIN","broken","broken"
3106,2,"PLAIN","down","down"
3106,3,"PLAIN","by","by"
3106,4,"PLAIN","place","place"
3106,5,"PLAIN","of","of"
3106,6,"PLAIN","birth","birth"
3106,7,"PLAIN","in","in"
3106,8,"PLAIN","the","the"
3106,9,"DATE","2011","twenty eleven"
3106,10,"PLAIN","census","census"
3106,11,"PUNCT",".","."
3107,0,"DATE","14 December 2010","the fourteenth of december twenty ten"
3107,1,"PUNCT",".","."
3108,0,"PLAIN","Translated","Translated"
3108,1,"PLAIN","from","from"
3108,2,"PLAIN","the","the"
3108,3,"PLAIN","original","original"
3108,4,"PLAIN","Italian","Italian"
3108,5,"PUNCT",",",","
3108,6,"PLAIN","by","by"
3108,7,"PLAIN","Charles","Charles"
3108,8,"PLAIN","Cullen","Cullen"
3108,9,"PUNCT",",",","
3108,10,"LETTERS","Esq","e s q"
3108,11,"PUNCT",".","."
3109,0,"PUNCT","""",""""
3109,1,"PLAIN","American","American"
3109,2,"PLAIN","Mongrel","Mongrel"
3109,3,"PLAIN","Kickstarter","Kickstarter"
3109,4,"PLAIN","page","page"
3109,5,"PUNCT","""",""""
3109,6,"PUNCT",".","."
3110,0,"PLAIN","Retrieved","Retrieved"
3110,1,"DATE","March 8, 2012","march eighth twenty twelve"
3110,2,"PUNCT",".","."
3111,0,"PLAIN","The","The"
3111,1,"PLAIN","wings","wings"
3111,2,"PLAIN","are","are"
3111,3,"PLAIN","wire","wire"
3111,4,"PLAIN","braced","braced"
3111,5,"PLAIN","from","from"
3111,6,"PLAIN","an","an"
3111,7,"PLAIN","inverted","inverted"
3111,8,"PUNCT","""",""""
3111,9,"PLAIN","V","V"
3111,10,"PUNCT","""",""""
3111,11,"PLAIN","shaped","shaped"
3111,12,"PLAIN","kingpost","kingpost"
3111,13,"PLAIN","and","and"
3111,14,"PLAIN","feature","feature"
3111,15,"PLAIN","full","full"
3111,16,"PLAIN","span","span"
3111,17,"PLAIN","ailerons","ailerons"
3111,18,"PUNCT",".","."
3112,0,"PLAIN","Anne","Anne"
3112,1,"LETTERS","C.","c"
3112,2,"PLAIN","Mulkern","Mulkern"
3112,3,"PLAIN","and","and"
3112,4,"PLAIN","Erin","Erin"
3112,5,"PLAIN","Emery","Emery"
3112,6,"PUNCT","(","("
3112,7,"DATE","2006-09-06","the sixth of september two thousand six"
3112,8,"PUNCT",")",")"
3112,9,"PUNCT",".","."
3113,0,"PLAIN","From","From"
3113,1,"PLAIN","the","the"
3113,2,"ORDINAL","8th","eighth"
3113,3,"PLAIN","century","century"
3113,4,"PUNCT",",",","
3113,5,"PLAIN","the","the"
3113,6,"PLAIN","Sanskrit","Sanskrit"
3113,7,"PLAIN","term","term"
3113,8,"PLAIN","Visaya","Visaya"
3113,9,"PLAIN","was","was"
3113,10,"PLAIN","replaced","replaced"
3113,11,"PLAIN","by","by"
3113,12,"PLAIN","the","the"
3113,13,"PLAIN","Kannada","Kannada"
3113,14,"PLAIN","term","term"
3113,15,"PLAIN","Nadu","Nadu"
3113,16,"PUNCT",".","."
3114,0,"PLAIN","Circleville","Circleville"
3114,1,"PLAIN","School","School"
3114,2,"PLAIN","is","is"
3114,3,"PLAIN","a","a"
3114,4,"PLAIN","historic","historic"
3114,5,"PLAIN","school","school"
3114,6,"PLAIN","building","building"
3114,7,"PLAIN","located","located"
3114,8,"PLAIN","at","at"
3114,9,"PLAIN","Circleville","Circleville"
